# age N_data S_data
13800.000191 8.322697 -1.287593
13789.999962 8.093630 -1.477350
13779.999733 7.967046 -1.219082
13770.000458 7.948994 -1.199570
13760.000229 8.055083 -1.438601
13750.000000 8.261526 -1.205888
13739.999771 8.217948 -1.239576
13730.000496 8.238211 -1.189690
13720.000267 8.384010 -1.224188
13710.000038 8.389419 -1.216819
13699.999809 8.388874 -1.112047
13690.000534 8.344772 -1.287647
13680.000305 8.312259 -1.012054
13670.000076 8.383615 -1.085382
13659.999847 8.420318 -1.081753
13650.000572 8.428572 -1.118826
13640.000343 8.099291 -1.259496
13630.000114 8.239875 -1.150317
13619.999886 8.351459 -1.228130
13610.000610 8.223925 -1.117979
13600.000381 8.272152 -1.168789
13590.000153 8.237156 -1.137254
13579.999924 8.241390 -1.159656
13570.000648 8.427876 -1.202567
13560.000420 8.599312 -1.089819
13550.000191 8.451115 -1.225097
13539.999962 8.335481 -1.185587
13529.999733 8.267324 -1.210197
13520.000458 8.196018 -1.201113
13510.000229 8.282950 -1.163193
13500.000000 8.346917 -1.010075
13489.999771 8.563896 -1.074519
13480.000496 8.420406 -1.110543
13470.000267 8.559530 -1.077486
13460.000038 8.433003 -1.043630
13449.999809 8.283988 -1.163287
13440.000534 8.375331 -0.966309
13430.000305 8.288737 -1.226831
13420.000076 8.309834 -1.037739
13409.999847 8.569278 -1.071199
13400.000572 8.674770 -0.930673
13390.000343 8.433955 -1.059704
13380.000114 8.452680 -1.007430
13369.999886 8.502841 -0.878939
13360.000610 8.316858 -0.892067
13350.000381 8.733542 -1.003816
13340.000153 8.331864 -0.993918
13329.999924 8.307059 -0.834701
13320.000648 8.573258 -1.006349
13310.000420 8.408195 -0.949101
13300.000191 8.320413 -1.000613
13289.999962 8.407015 -0.972211
13279.999733 8.412111 -1.032237
13270.000458 8.443477 -0.929377
13260.000229 8.556229 -1.020259
13250.000000 8.519527 -0.891186
13239.999771 8.500935 -0.911476
13230.000496 8.468742 -1.026461
13220.000267 8.673589 -0.886488
13210.000038 8.354760 -1.195949
13199.999809 8.497002 -0.854916
13190.000534 8.533755 -0.931564
13180.000305 8.529541 -1.009110
13170.000076 8.486171 -0.947209
13159.999847 8.507851 -0.955527
13150.000572 8.637083 -0.826373
13140.000343 8.480257 -0.969801
13130.000114 8.340406 -0.790241
13119.999886 8.481624 -0.943698
13110.000610 8.532361 -0.798044
13100.000381 8.440678 -0.769337
13090.000153 8.498774 -0.826276
13079.999924 8.634220 -0.974782
13070.000648 8.278087 -1.067137
13060.000420 8.351049 -0.998038
13050.000191 8.318337 -0.788539
13039.999962 8.440906 -0.924001
13029.999733 8.252457 -0.925275
13020.000458 8.273375 -0.771381
13010.000229 8.249882 -0.839290
13000.000000 8.371834 -0.626142
12989.999771 8.324951 -0.969780
12980.000496 8.212861 -0.968050
12970.000267 8.196522 -0.848656
12960.000038 8.347806 -0.939717
12949.999809 8.391533 -0.963189
12940.000534 8.124066 -0.863409
12930.000305 8.377793 -0.822482
12920.000076 8.063670 -0.950467
12909.999847 8.129456 -0.730065
12900.000572 8.314537 -0.670997
12890.000343 8.341255 -0.621195
12880.000114 8.505436 -0.542707
12869.999886 8.461849 -0.550911
12860.000610 8.162834 -0.486503
12850.000381 8.195766 -0.421975
12840.000153 8.090574 -0.326569
12829.999924 8.164189 -0.229671
12820.000648 8.040503 -0.438087
12810.000420 8.147741 -0.190655
12800.000191 8.110577 -0.363603
12789.999962 8.266876 -0.205259
12779.999733 8.298575 -0.404956
12770.000458 8.243281 -0.229256
12760.000229 8.145690 -0.239795
12750.000000 8.064452 -0.123873
12739.999771 7.985227 -0.272194
12730.000496 8.110914 -0.153748
12720.000267 8.129222 -0.254054
12710.000038 8.139685 -0.351866
12699.999809 7.947766 -0.209568
12690.000534 7.960609 -0.209884
12680.000305 8.001140 -0.135709
12670.000076 8.067268 -0.199359
12659.999847 8.078481 -0.214274
12650.000572 8.138765 -0.294509
12640.000343 7.792267 -0.393400
12630.000114 7.870145 -0.267748
12619.999886 8.020119 -0.282267
12610.000610 7.916111 -0.248230
12600.000381 8.271723 -0.234821
12590.000153 8.238123 -0.269755
12579.999924 8.128516 -0.216460
12570.000648 8.012214 -0.159357
12560.000420 7.974545 -0.201381
12550.000191 7.960625 -0.173137
12539.999962 7.950096 -0.292707
12530.000687 8.015527 -0.146186
12520.000458 7.877626 -0.162151
12510.000229 7.793791 -0.210336
12500.000000 7.844434 -0.171897
12489.999771 7.852851 -0.277062
12480.000496 7.620004 -0.247652
12470.000267 7.816629 -0.232956
12460.000038 7.820864 -0.313719
12449.999809 7.832524 -0.140791
12440.000534 7.696148 -0.135882
12430.000305 7.610830 -0.158633
12420.000076 7.739880 -0.302084
12409.999847 7.726180 -0.063906
12400.000572 7.703820 -0.218040
12390.000343 7.621804 -0.214444
12380.000114 7.695234 -0.229106
12369.999886 7.643645 -0.199980
12360.000610 7.556968 -0.198114
12350.000381 7.489699 -0.273090
12340.000153 7.587441 -0.139350
12329.999924 7.604456 -0.102634
12320.000648 7.785031 -0.036639
12310.000420 7.568397 -0.126867
12300.000191 7.649370 -0.169736
12289.999962 7.544385 -0.179160
12280.000687 7.549108 -0.150642
12270.000458 7.496553 -0.086698
12260.000229 7.597230 -0.102320
12250.000000 7.567471 -0.191589
12239.999771 7.591412 -0.193362
12230.000496 7.626701 -0.104622
12220.000267 7.530274 -0.125877
12210.000038 7.652981 -0.305968
12199.999809 7.735499 0.004675
12190.000534 7.636803 -0.173325
12180.000305 7.511918 -0.041432
12170.000076 7.464283 -0.093757
12159.999847 7.336143 -0.041942
12150.000572 7.489500 0.024632
12140.000343 7.422640 -0.101088
12130.000114 7.581567 0.064221
12119.999886 7.319351 -0.140740
12110.000610 7.288689 -0.017919
12100.000381 7.356576 -0.213609
12090.000153 7.466396 -0.005690
12079.999924 7.700950 -0.162708
12070.000648 7.619712 -0.071350
12060.000420 7.494141 -0.169230
12050.000191 7.490315 0.097676
12039.999962 7.426887 -0.065261
12030.000687 7.613451 -0.168039
12020.000458 7.529957 -0.068946
12010.000229 7.703185 -0.106182
12000.000000 7.737815 0.102009
11989.999771 7.519252 -0.123160
11980.000496 7.789563 -0.036004
11970.000267 7.811461 -0.067727
11960.000038 7.935586 -0.096961
11949.999809 8.157007 -0.050206
11940.000534 7.878633 -0.162285
11930.000305 7.786890 -0.056088
11920.000076 8.002734 0.041817
11909.999847 7.965047 -0.137202
11900.000572 8.002065 -0.013201
11890.000343 7.889130 -0.009233
11880.000114 8.162040 -0.076904
11869.999886 7.825001 -0.016031
11860.000610 7.975595 -0.097582
11850.000381 7.906029 0.029269
11840.000153 7.970426 0.021951
11829.999924 8.007834 0.045412
11820.000648 7.871920 0.016453
11810.000420 8.132115 0.101016
11800.000191 7.928273 -0.135773
11789.999962 7.992462 -0.008914
11780.000687 8.069002 0.018307
11770.000458 8.223548 -0.031008
11760.000229 8.167509 -0.020624
11750.000000 8.373695 0.000698
11739.999771 8.383944 0.090653
11730.000496 8.095476 0.170511
11720.000267 8.204035 0.049844
11710.000038 8.274743 0.062460
11699.999809 8.226647 0.154316
11690.000534 8.089167 -0.013706
11680.000305 8.138235 0.039004
11670.000076 8.263207 0.202602
11659.999847 8.176232 -0.048476
11650.000572 8.193887 0.057883
11640.000343 8.332989 -0.008036
11630.000114 8.468037 0.003484
11619.999886 8.439774 -0.010383
11610.000610 8.413650 0.068622
11600.000381 8.254074 0.104541
11590.000153 8.555095 0.080360
11579.999924 8.522651 0.098106
11570.000648 8.324412 0.047158
11560.000420 8.575352 0.237554
11550.000191 8.672463 0.028709
11539.999962 8.658792 0.019711
11530.000687 8.802082 0.178073
11520.000458 8.678534 0.102895
11510.000229 8.616226 0.049944
11500.000000 8.561597 -0.127562
11489.999771 8.764690 0.027188
11480.000496 8.642808 -0.078773
11470.000267 8.652638 0.016299
11460.000038 8.677486 -0.008205
11449.999809 8.497674 -0.021243
11440.000534 8.640324 0.053784
11430.000305 8.701749 0.047722
11420.000076 8.569194 0.017896
11409.999847 8.786257 0.034522
11400.000572 8.741347 0.120589
11390.000343 8.595172 0.099484
11380.000114 8.730855 0.111195
11369.999886 8.547219 -0.020084
11360.000610 8.922856 0.068275
11350.000381 8.832732 0.022643
11340.000153 8.834227 0.133657
11329.999924 8.897826 -0.134496
11320.000648 8.930403 0.068805
11310.000420 8.619778 0.023498
11300.000191 8.788740 0.187974
11289.999962 8.926096 0.018530
11280.000687 8.645488 -0.100885
11270.000458 8.630407 0.051970
11260.000229 8.787334 -0.010676
11250.000000 8.647528 0.090394
11239.999771 8.594412 -0.113817
11230.000496 8.519449 0.123076
11220.000267 8.638733 0.061831
11210.000038 8.671072 0.177993
11199.999809 8.981113 0.132145
11190.000534 8.648011 0.146117
11180.000305 8.489649 0.183313
11170.000076 8.499079 0.167631
11159.999847 8.437746 0.135353
11150.000572 8.724362 0.019287
11140.000343 8.523880 0.072059
11130.000114 8.429045 0.185638
11119.999886 8.652238 0.174082
11110.000610 8.735336 0.301961
11100.000381 8.676934 0.165993
11090.000153 8.590392 0.129607
11079.999924 8.750262 0.196215
11070.000648 8.729465 0.192840
11060.000420 8.474285 0.131986
11050.000191 8.744601 0.211755
11039.999962 8.877528 0.114627
11030.000687 8.699073 0.248332
11020.000458 8.884284 0.218996
11010.000229 8.655604 0.287490
11000.000000 8.732006 0.336926
10989.999771 9.040473 0.251086
10980.000496 8.682310 0.314902
10970.000267 8.725983 0.273419
10960.000038 8.683433 0.236211
10949.999809 8.718855 0.322736
10940.000534 8.569803 0.318676
10930.000305 8.552407 0.325532
10920.000076 8.690247 0.336005
10909.999847 8.582030 0.269601
10900.000572 8.789107 0.223084
10890.000343 8.810230 0.342101
10880.000114 8.742722 0.354671
10869.999886 8.818131 0.287155
10860.000610 8.814377 0.337194
10850.000381 8.918765 0.409437
10840.000153 8.661832 0.269928
10829.999924 8.905706 0.461715
10820.000648 8.632649 0.387478
10810.000420 8.861967 0.322450
10800.000191 8.784574 0.494144
10789.999962 8.777526 0.313552
10780.000687 8.661610 0.277873
10770.000458 8.774378 0.419594
10760.000229 8.670917 0.388604
10750.000000 8.853310 0.391427
10740.000725 8.908917 0.436887
10730.000496 8.807919 0.427085
10720.000267 8.857388 0.339242
10710.000038 8.735800 0.295277
10699.999809 8.793612 0.355261
10690.000534 8.884656 0.442161
10680.000305 8.821904 0.414574
10670.000076 8.689505 0.446691
10659.999847 8.997421 0.370685
10650.000572 8.910551 0.453527
10640.000343 8.787763 0.478385
10630.000114 8.897590 0.411607
10619.999886 8.820079 0.547996
10610.000610 8.660493 0.394775
10600.000381 8.792438 0.470754
10590.000153 8.661869 0.410545
10579.999924 8.952252 0.411256
10570.000648 9.106562 0.488845
10560.000420 9.026020 0.405240
10550.000191 9.115296 0.487033
10539.999962 8.881392 0.300247
10530.000687 8.836760 0.527018
10520.000458 8.824336 0.551808
10510.000229 8.872304 0.455196
10500.000000 9.055416 0.462539
10490.000725 8.912021 0.555385
10480.000496 9.141775 0.464556
10470.000267 8.904141 0.476459
10460.000038 9.018853 0.493408
10449.999809 8.892176 0.423574
10440.000534 8.898349 0.581670
10430.000305 8.914269 0.504469
10420.000076 8.803556 0.449464
10409.999847 8.968867 0.571846
10400.000572 8.895602 0.472189
10390.000343 8.859108 0.503907
10380.000114 8.746390 0.465277
10369.999886 8.846626 0.639210
10360.000610 8.829840 0.644344
10350.000381 8.888217 0.451605
10340.000153 8.967829 0.489881
10329.999924 8.904917 0.579363
10320.000648 9.212396 0.633785
10310.000420 8.939069 0.512942
10300.000191 8.951883 0.558419
10289.999962 8.906735 0.616125
10280.000687 9.061197 0.541784
10270.000458 8.766602 0.573269
10260.000229 8.742786 0.519835
10250.000000 8.947673 0.524178
10240.000725 8.890757 0.549408
10230.000496 9.046625 0.588860
10220.000267 9.008750 0.626448
10210.000038 9.032801 0.710721
10199.999809 9.101206 0.374359
10190.000534 9.363432 0.749382
10180.000305 9.255068 0.564507
10170.000076 9.123531 0.726003
10159.999847 9.111089 0.671992
10150.000572 9.178571 0.469506
10140.000343 9.032405 0.685041
10130.000114 9.147915 0.544362
10119.999886 9.174576 0.590767
10110.000610 9.026142 0.635901
10100.000381 9.168681 0.717872
10090.000153 9.225173 0.724972
10079.999924 9.030790 0.616328
10070.000648 9.167903 0.759894
10060.000420 9.169666 0.639468
10050.000191 9.143707 0.701293
10039.999962 9.085250 0.620039
10030.000687 9.077626 0.649468
10020.000458 9.027337 0.632176
10010.000229 9.283147 0.719194
10000.000000 9.262571 0.621362
9990.000725 9.227514 0.678498
9980.000496 9.286313 0.726596
9970.000267 9.232353 0.547528
9960.000038 9.141345 0.812384
9949.999809 9.147313 0.573999
9940.000534 9.212710 0.577118
9930.000305 9.096375 0.705047
9920.000076 9.174163 0.606108
9909.999847 9.261385 0.706214
9900.000572 9.531596 0.712896
9890.000343 9.471148 0.473010
9880.000114 9.098900 0.687577
9869.999886 9.050507 0.838817
9860.000610 9.257602 0.792767
9850.000381 9.277766 0.827686
9840.000153 9.161710 0.589651
9829.999924 9.143072 0.647763
9820.000648 9.136229 0.766784
9810.000420 9.133650 0.747448
9800.000191 9.210401 0.590477
9789.999962 9.028694 0.756752
9780.000687 9.151348 0.643766
9770.000458 9.434360 0.835097
9760.000229 9.372407 0.864922
9750.000000 9.096543 0.620683
9740.000725 9.262506 0.698242
9730.000496 9.298381 0.748380
9720.000267 9.531610 0.658411
9710.000038 9.302922 0.679502
9699.999809 9.206883 0.894055
9690.000534 9.297127 0.738327
9680.000305 9.102293 0.755051
9670.000076 9.119881 0.777860
9659.999847 9.121990 0.846677
9650.000572 9.069387 0.773883
9640.000343 9.268125 0.638510
9630.000114 9.157185 0.587326
9619.999886 9.278208 0.764345
9610.000610 9.138680 0.732308
9600.000381 9.106683 0.723388
9590.000153 9.215899 0.701189
9579.999924 9.159058 0.668406
9570.000648 9.271158 0.812637
9560.000420 9.249212 0.731428
9550.000191 9.167330 0.696110
9539.999962 9.193955 0.832301
9530.000687 9.125024 0.719759
9520.000458 9.148638 0.755537
9510.000229 9.216481 0.780322
9500.000000 9.167526 0.817948
9490.000725 9.161804 0.808179
9480.000496 9.371963 0.864860
9470.000267 9.381340 0.803225
9460.000038 9.474401 0.633789
9449.999809 9.410747 0.721862
9440.000534 9.355741 0.772420
9430.000305 9.339542 0.893911
9420.000076 9.472918 0.692103
9409.999847 9.444912 0.825053
9400.000572 9.142941 0.773825
9390.000343 9.080222 0.809701
9380.000114 9.389456 0.902327
9369.999886 9.105022 0.824668
9360.000610 9.140908 0.858429
9350.000381 9.079029 0.869932
9340.000153 9.140097 0.792461
9329.999924 9.134285 0.916849
9320.000648 9.239597 0.716045
9310.000420 9.035336 0.935301
9300.000191 9.110357 0.902726
9289.999962 9.103378 0.884777
9280.000687 9.290570 0.799571
9270.000458 9.204858 0.838910
9260.000229 9.393814 0.814526
9250.000000 9.243532 0.767597
9240.000725 9.511411 0.856401
9230.000496 9.207946 0.832193
9220.000267 9.300720 0.855435
9210.000038 9.290117 0.926070
9200.000763 9.307562 0.857016
9190.000534 9.402467 0.930965
9180.000305 9.433320 0.821655
9170.000076 9.243856 0.697102
9159.999847 9.183512 0.871304
9150.000572 9.312842 0.747184
9140.000343 9.494913 1.034819
9130.000114 9.268273 0.691908
9119.999886 9.335433 0.706487
9110.000610 9.457629 0.891942
9100.000381 9.258095 0.811314
9090.000153 9.138984 1.065629
9079.999924 9.043017 0.743872
9070.000648 9.129794 0.775139
9060.000420 9.084356 0.884089
9050.000191 9.244267 0.650283
9039.999962 9.421403 0.785366
9030.000687 9.400006 0.748003
9020.000458 9.180908 0.782316
9010.000229 9.297649 0.703748
9000.000000 9.229407 0.916213
8990.000725 9.184767 0.844697
8980.000496 9.166904 0.671131
8970.000267 9.417500 0.924623
8960.000038 9.401782 0.833456
8950.000763 9.327457 0.878377
8940.000534 9.251462 0.877724
8930.000305 9.194997 0.836385
8920.000076 9.242812 1.032400
8909.999847 9.204353 0.838334
8900.000572 9.061818 0.941905
8890.000343 8.895892 0.907319
8880.000114 9.046217 0.856696
8869.999886 9.314496 1.018257
8860.000610 9.130923 0.753507
8850.000381 9.178296 0.811201
8840.000153 9.071867 0.861969
8829.999924 8.974432 0.788321
8820.000648 9.026038 0.908452
8810.000420 8.936337 0.884118
8800.000191 9.183524 0.822349
8789.999962 8.855571 1.010332
8780.000687 8.851433 0.950450
8770.000458 9.131928 0.844850
8760.000229 9.011932 0.874178
8750.000000 9.284403 0.893775
8740.000725 9.143384 0.776670
8730.000496 9.091280 1.075364
8720.000267 8.894335 0.876009
8710.000038 9.112551 0.934945
8700.000763 9.223502 1.029169
8690.000534 8.911645 0.895565
8680.000305 9.046286 0.826914
8670.000076 9.139206 0.966479
8659.999847 8.926885 0.950033
8650.000572 8.724849 0.868138
8640.000343 9.092429 0.789266
8630.000114 9.254301 0.814890
8619.999886 8.903508 0.883089
8610.000610 9.033640 0.945591
8600.000381 9.043046 0.723487
8590.000153 9.032544 0.811400
8579.999924 8.837196 0.795010
8570.000648 9.168054 0.924954
8560.000420 8.842701 0.976700
8550.000191 9.033659 0.980778
8539.999962 8.924628 0.738061
8530.000687 8.992230 0.815582
8520.000458 8.913926 0.900398
8510.000229 8.977876 0.784790
8500.000000 9.216813 0.864581
8490.000725 9.104093 0.782405
8480.000496 8.767401 1.010851
8470.000267 8.841121 0.878968
8460.000038 8.920891 0.880773
8450.000763 8.892185 0.810923
8440.000534 9.222580 0.879111
8430.000305 8.972713 0.866790
8420.000076 8.810803 0.891785
8409.999847 9.051310 0.887247
8400.000572 8.946585 0.980407
8390.000343 8.955933 0.836670
8380.000114 8.954051 0.756275
8369.999886 8.973374 0.829017
8360.000610 8.904627 0.868666
8350.000381 9.005852 0.766280
8340.000153 9.051725 0.820364
8329.999924 8.851019 0.797721
8320.000648 8.891731 0.779779
8310.000420 8.890120 0.728169
8300.000191 9.067970 0.680695
8289.999962 9.105424 0.770526
8280.000687 9.093189 0.964014
8270.000458 8.974171 0.822543
8260.000229 8.865736 0.835171
8250.000000 9.054101 0.906024
8240.000725 9.140427 0.950675
8230.000496 9.123650 0.769088
8220.000267 9.152708 0.943447
8210.000038 9.208162 0.772058
8200.000763 9.112093 0.906213
8190.000534 8.766693 0.915935
8180.000305 8.764167 0.729048
8170.000076 8.764032 0.855071
8159.999847 8.870223 0.859383
8150.000572 9.091701 0.884368
8140.000343 9.125257 0.787550
8130.000114 9.063475 0.976549
8119.999886 8.852425 0.852876
8110.000610 9.081907 0.941529
8100.000381 9.054280 0.657364
8090.000153 9.021616 1.017120
8079.999924 8.982623 0.938714
8070.000648 8.830445 0.784951
8060.000420 9.119824 0.907466
8050.000191 9.147907 0.967943
8039.999962 8.855555 0.859433
8030.000687 8.979681 0.969749
8020.000458 8.890996 0.870910
8010.000229 8.794019 0.857175
8000.000000 8.998313 0.817987
7990.000725 9.343164 0.860657
7980.000496 9.365607 0.888846
7970.000267 9.295728 0.812574
7960.000038 9.243361 0.905999
7950.000763 9.332422 0.856670
7940.000534 9.462488 0.896658
7930.000305 9.447145 0.738133
7920.000076 9.502007 0.850154
7909.999847 9.262820 0.953924
7900.000572 9.508905 0.918990
7890.000343 9.495919 0.787441
7880.000114 9.323539 0.962442
7869.999886 9.230670 0.863978
7860.000610 9.439777 0.807647
7850.000381 9.465890 0.801355
7840.000153 9.215630 0.738495
7829.999924 9.436422 1.048764
7820.000648 9.512676 0.743284
7810.000420 9.451675 0.858201
7800.000191 9.270161 0.772128
7789.999962 9.507068 0.796730
7780.000687 9.581182 0.861035
7770.000458 9.511460 0.826392
7760.000229 9.424024 0.907526
7750.000000 9.561064 0.818377
7740.000725 9.591979 0.825075
7730.000496 9.574058 0.774548
7720.000267 9.549801 0.817834
7710.000038 9.439586 0.769550
7700.000763 9.696989 0.851550
7690.000534 9.834747 0.921687
7680.000305 9.447753 0.855541
7670.000076 9.301815 1.036488
7659.999847 9.496882 0.848029
7650.000572 9.697595 0.881061
7640.000343 9.687395 1.084547
7630.000114 9.227853 0.734257
7619.999886 9.590469 0.897769
7610.000610 9.419534 0.779483
7600.000381 9.599495 0.920882
7590.000153 9.623242 0.798665
7579.999924 9.892577 0.850292
7570.000648 9.882633 0.744367
7560.000420 9.915049 0.938440
7550.000191 9.565859 0.743828
7539.999962 9.474970 0.875973
7530.000687 9.441905 0.847522
7520.000458 9.522614 0.775295
7510.000229 9.685744 1.031161
7500.000000 9.726620 0.910355
7490.000725 9.516092 0.798226
7480.000496 9.544022 0.964104
7470.000267 9.644969 0.833867
7460.000038 9.543412 0.800124
7450.000763 9.369249 0.797696
7440.000534 9.749581 0.907056
7430.000305 9.778141 0.863263
7420.000076 9.698373 0.881545
7410.000801 9.385440 0.920021
7400.000572 9.353496 0.849944
7390.000343 9.428334 0.862301
7380.000114 9.513667 0.914546
7369.999886 9.524307 0.885257
7360.000610 9.484693 0.907769
7350.000381 9.604572 0.966954
7340.000153 9.500605 0.943212
7329.999924 9.444255 0.916055
7320.000648 9.267287 0.943872
7310.000420 9.437667 0.891907
7300.000191 9.571529 0.977701
7289.999962 9.736282 0.943163
7280.000687 9.540975 1.068977
7270.000458 9.635800 1.057617
7260.000229 9.348940 1.027549
7250.000000 9.231027 0.809349
7240.000725 9.457047 0.844671
7230.000496 9.559690 0.839367
7220.000267 9.347713 1.092227
7210.000038 9.481184 0.969546
7200.000763 9.643743 0.927230
7190.000534 9.599395 0.884603
7180.000305 9.634804 0.954034
7170.000076 9.500501 1.013533
7160.000801 9.680356 0.933823
7150.000572 9.622695 0.925316
7140.000343 9.706717 0.992518
7130.000114 9.956337 0.996624
7119.999886 9.760672 0.998506
7110.000610 9.693321 1.069538
7100.000381 9.624544 1.014144
7090.000153 9.794438 0.842079
7079.999924 9.562014 0.941357
7070.000648 9.471697 1.000183
7060.000420 9.419236 0.791999
7050.000191 9.782983 0.815568
7039.999962 9.619312 0.917626
7030.000687 9.830640 0.761556
7020.000458 9.445663 0.726810
7010.000229 9.534961 0.971049
7000.000000 9.582236 1.028943
6990.000725 9.772600 1.086041
6980.000496 9.415983 0.874096
6970.000267 9.593491 0.751558
6960.000038 9.463789 0.914020
6950.000763 9.500085 0.860577
6940.000534 9.425475 0.984259
6930.000305 9.627812 0.899619
6920.000076 9.451107 1.017411
6910.000801 9.635370 0.912531
6900.000572 9.771781 0.834909
6890.000343 9.741944 0.787190
6880.000114 9.647008 0.930974
6869.999886 9.573020 0.898038
6860.000610 9.598187 0.896910
6850.000381 9.551312 0.914814
6840.000153 9.480901 0.905624
6829.999924 9.543035 0.820667
6820.000648 9.716642 0.851248
6810.000420 9.516220 0.929914
6800.000191 9.626103 0.969517
6789.999962 9.509909 0.992912
6780.000687 9.573213 0.800637
6770.000458 9.683207 0.901869
6760.000229 9.659501 0.888236
6750.000000 9.467330 0.861389
6740.000725 9.615733 1.032675
6730.000496 9.812079 0.913331
6720.000267 9.809670 0.969691
6710.000038 9.945159 0.795715
6700.000763 9.966484 1.033755
6690.000534 9.902894 0.983657
6680.000305 9.705047 0.909469
6670.000076 9.797608 0.866610
6660.000801 9.970843 0.910954
6650.000572 9.868674 0.985476
6640.000343 9.817332 0.787576
6630.000114 9.911635 0.955057
6619.999886 10.044121 0.921387
6610.000610 10.101984 0.908779
6600.000381 9.824514 0.762724
6590.000153 9.887996 0.766074
6579.999924 9.851055 0.864527
6570.000648 9.837597 0.872444
6560.000420 9.798494 0.821076
6550.000191 9.876835 0.931769
6539.999962 9.785312 0.931884
6530.000687 9.874911 0.979878
6520.000458 9.859630 0.835352
6510.000229 9.950896 0.762550
6500.000000 9.855705 0.844261
6490.000725 9.666249 0.863588
6480.000496 9.562920 0.771864
6470.000267 9.806844 0.874953
6460.000038 9.846954 0.903720
6450.000763 9.745061 0.745023
6440.000534 9.906184 0.814497
6430.000305 9.887309 0.807727
6420.000076 9.661523 0.910143
6410.000801 10.080597 0.759353
6400.000572 9.816780 0.881741
6390.000343 9.714708 0.824430
6380.000114 9.726076 0.766973
6369.999886 9.702532 0.756322
6360.000610 9.727726 0.755551
6350.000381 9.907350 0.989777
6340.000153 9.929865 0.759302
6329.999924 9.724992 0.800850
6320.000648 9.945587 0.832114
6310.000420 9.905953 0.908407
6300.000191 9.634628 0.949818
6289.999962 9.747597 0.615162
6280.000687 9.727711 0.779817
6270.000458 9.765312 0.772887
6260.000229 9.630039 0.822159
6250.000000 9.528080 0.843360
6240.000725 9.712886 0.905592
6230.000496 9.692686 0.893183
6220.000267 9.402100 0.791799
6210.000038 9.427930 0.842358
6200.000763 9.779746 0.862138
6190.000534 10.014836 0.771315
6180.000305 9.621172 0.786345
6170.000076 9.542876 0.812522
6160.000801 9.630777 0.916818
6150.000572 9.582691 0.826716
6140.000343 9.604346 0.881531
6130.000114 9.563982 0.855819
6119.999886 9.696986 0.859630
6110.000610 9.588802 0.852873
6100.000381 9.804845 0.811504
6090.000153 9.737675 0.884610
6079.999924 9.729153 0.923840
6070.000648 9.731934 0.946753
6060.000420 9.693702 1.028697
6050.000191 9.357997 0.884896
6039.999962 9.637046 0.886825
6030.000687 9.520397 0.899026
6020.000458 9.932754 1.010353
6010.000229 10.015308 0.768628
6000.000000 9.944863 0.915172
5989.999771 9.718613 0.791345
5979.999542 9.925926 0.792370
5970.001221 9.760764 0.963802
5960.000992 9.845308 0.795686
5950.000763 10.140847 0.935727
5940.000534 9.882595 0.920025
5930.000305 10.026759 0.835997
5920.000076 10.033000 0.906219
5909.999847 10.024422 0.744076
5899.999619 9.971036 0.936066
5890.001297 10.036190 0.756501
5880.001068 9.869730 0.903761
5870.000839 10.026028 0.897053
5860.000610 10.025731 0.857188
5850.000381 9.907826 0.820231
5840.000153 10.193957 0.976677
5829.999924 10.051066 0.881786
5819.999695 9.776311 0.745084
5809.999466 9.943000 0.880448
5800.001144 9.866950 0.932390
5790.000916 9.893951 0.764245
5780.000687 10.026280 0.933216
5770.000458 9.784215 0.901522
5760.000229 9.741727 0.795152
5750.000000 9.681457 0.723513
5739.999771 9.927297 0.842274
5729.999542 10.033210 0.914941
5720.001221 9.838951 0.770418
5710.000992 10.116937 0.875781
5700.000763 9.850676 0.823112
5690.000534 9.771701 1.021368
5680.000305 9.623084 0.861090
5670.000076 9.828518 1.044357
5659.999847 9.994280 0.798527
5649.999619 9.593921 0.820434
5640.001297 10.107482 0.986416
5630.001068 10.008693 0.945314
5620.000839 9.929974 0.814039
5610.000610 9.785408 0.838413
5600.000381 9.800871 0.909157
5590.000153 9.845955 0.868982
5579.999924 9.930520 1.020924
5569.999695 9.998569 0.980126
5559.999466 9.805598 0.937670
5550.001144 9.772117 0.915762
5540.000916 9.873098 0.951861
5530.000687 10.017364 0.786763
5520.000458 10.088062 0.917635
5510.000229 9.966767 0.919704
5500.000000 9.742094 0.839319
5489.999771 10.051452 0.821459
5479.999542 9.854290 1.034544
5470.001221 9.778306 0.871547
5460.000992 9.726768 0.885159
5450.000763 9.804148 0.838560
5440.000534 9.724074 0.858651
5430.000305 9.679853 0.893856
5420.000076 9.788944 0.950389
5409.999847 9.736897 0.811627
5399.999619 9.854885 0.993835
5390.001297 9.697897 0.876252
5380.001068 9.701978 0.961146
5370.000839 9.791833 0.963260
5360.000610 9.758362 0.801220
5350.000381 9.699907 0.994816
5340.000153 9.668481 1.050008
5329.999924 9.788903 0.887769
5319.999695 9.914742 1.083395
5309.999466 9.899187 0.837139
5300.001144 9.781341 0.747042
5290.000916 10.067449 1.020552
5280.000687 9.939652 0.935598
5270.000458 9.813193 0.920622
5260.000229 9.588716 0.971725
5250.000000 9.810947 0.940651
5239.999771 9.545364 0.663820
5229.999542 9.843369 0.714453
5220.001221 9.901848 0.843528
5210.000992 9.717983 0.926688
5200.000763 9.610683 0.777069
