# age N_data S_data
13850.000381 6.232332 -3.635485
13840.000153 6.414823 -3.499032
13829.999924 6.296259 -3.589983
13820.000648 6.459867 -3.528851
13810.000420 6.481419 -3.575349
13800.000191 6.403382 -3.771440
13789.999962 6.404100 -3.644087
13779.999733 6.474959 -3.667435
13770.000458 6.530783 -3.598889
13760.000229 6.716598 -3.897080
13750.000000 6.486696 -3.762740
13739.999771 6.476938 -3.624370
13730.000496 6.729227 -3.725713
13720.000267 6.525866 -3.718850
13710.000038 6.796722 -3.861374
13699.999809 6.937517 -3.735885
13690.000534 6.991700 -3.629053
13680.000305 7.026825 -3.636622
13670.000076 6.785692 -3.647890
13659.999847 6.982612 -3.670110
13650.000572 6.679260 -3.796534
13640.000343 6.767764 -3.718591
13630.000114 6.879487 -3.634419
13619.999886 7.080152 -3.717937
13610.000610 7.026748 -3.866340
13600.000381 6.986591 -3.851003
13590.000153 6.967316 -3.770306
13579.999924 7.162108 -3.789093
13570.000648 7.000719 -3.879412
13560.000420 7.026957 -3.873986
13550.000191 7.033390 -3.719625
13539.999962 7.130782 -3.773684
13529.999733 7.073600 -3.950697
13520.000458 7.092436 -3.944883
13510.000229 7.301811 -3.944843
13500.000000 7.192269 -4.003336
13489.999771 7.226632 -4.017036
13480.000496 7.185861 -4.020126
13470.000267 7.219574 -3.897153
13460.000038 7.404441 -4.108028
13449.999809 7.235580 -3.974307
13440.000534 7.258158 -4.032533
13430.000305 7.432579 -4.052464
13420.000076 7.316126 -4.048499
13409.999847 7.258349 -3.955152
13400.000572 7.217295 -3.972577
13390.000343 7.258261 -4.031709
13380.000114 7.385467 -4.171718
13369.999886 7.128397 -4.034383
13360.000610 7.096422 -4.171431
13350.000381 7.187378 -4.027164
13340.000153 7.019036 -3.964712
13329.999924 7.278607 -3.930776
13320.000648 7.333920 -4.151007
13310.000420 7.326821 -4.101578
13300.000191 7.267032 -4.116568
13289.999962 7.181509 -4.049932
13279.999733 7.141384 -4.221557
13270.000458 7.436734 -4.028140
13260.000229 7.210866 -4.273067
13250.000000 7.118784 -4.240716
13239.999771 7.384337 -4.171177
13230.000496 7.105890 -4.312134
13220.000267 6.974151 -4.241330
13210.000038 7.061548 -4.098947
13199.999809 7.253877 -4.204200
13190.000534 7.262250 -4.312796
13180.000305 7.153239 -4.061298
13170.000076 7.091673 -4.075594
13159.999847 7.057133 -4.282562
13150.000572 7.090336 -4.183924
13140.000343 7.095970 -4.141482
13130.000114 7.128341 -4.156867
13119.999886 7.070763 -4.234938
13110.000610 7.003141 -4.175212
13100.000381 6.912867 -4.084072
13090.000153 7.138960 -4.197153
13079.999924 7.079181 -4.154472
13070.000648 6.977162 -4.235983
13060.000420 7.002722 -4.162748
13050.000191 7.031710 -4.154179
13039.999962 7.035096 -4.037244
13029.999733 6.878334 -4.202654
13020.000458 6.961327 -4.146322
13010.000229 6.912821 -4.205800
13000.000000 6.890474 -4.165875
12989.999771 6.648510 -4.183862
12980.000496 6.819134 -4.181305
12970.000267 7.145547 -4.193867
12960.000038 6.905768 -4.264440
12949.999809 7.122166 -4.030833
12940.000534 7.191258 -4.047513
12930.000305 6.961132 -4.259125
12920.000076 7.098067 -4.346631
12909.999847 7.037155 -4.224067
12900.000572 7.093907 -4.032081
12890.000343 7.013433 -4.104882
12880.000114 6.999766 -4.084495
12869.999886 7.019968 -4.045694
12860.000610 7.064196 -4.059322
12850.000381 6.990534 -4.195629
12840.000153 6.473671 -4.000806
12829.999924 6.710381 -4.069828
12820.000648 6.755339 -3.940210
12810.000420 6.740760 -4.000493
12800.000191 6.779572 -4.034758
12789.999962 6.790409 -4.050791
12779.999733 6.602066 -3.915299
12770.000458 6.582128 -3.948939
12760.000229 6.585002 -3.940960
12750.000000 6.569342 -3.984778
12739.999771 6.574058 -3.779953
12730.000496 6.658684 -4.018479
12720.000267 6.421704 -3.893445
12710.000038 6.487131 -3.768206
12699.999809 6.364091 -3.952994
12690.000534 6.313765 -3.960383
12680.000305 6.557802 -3.726221
12670.000076 6.466473 -3.811059
12659.999847 6.316114 -3.672073
12650.000572 6.304440 -3.836468
12640.000343 6.377810 -3.792683
12630.000114 6.333854 -3.823911
12619.999886 6.243046 -3.793246
12610.000610 6.289388 -3.812754
12600.000381 6.277714 -3.804190
12590.000153 6.060381 -3.706375
12579.999924 6.444951 -3.739510
12570.000648 6.240756 -3.889751
12560.000420 6.195421 -3.811514
12550.000191 6.364730 -3.755454
12539.999962 6.373887 -3.838546
12530.000687 6.180611 -3.707205
12520.000458 6.245482 -3.731290
12510.000229 6.152816 -3.841373
12500.000000 6.195091 -3.656867
12489.999771 6.247896 -3.726942
12480.000496 6.332625 -3.596515
12470.000267 6.725393 -3.676659
12460.000038 6.606384 -3.763413
12449.999809 6.118719 -3.563349
12440.000534 6.323115 -3.711237
12430.000305 6.199185 -3.772629
12420.000076 6.159742 -3.724801
12409.999847 6.517409 -3.722494
12400.000572 6.241331 -3.757467
12390.000343 6.335964 -3.664118
12380.000114 6.101386 -3.640133
12369.999886 6.155355 -3.700030
12360.000610 6.118334 -3.675259
12350.000381 6.094413 -3.632343
12340.000153 6.194632 -3.660774
12329.999924 6.132226 -3.580426
12320.000648 6.325092 -3.582217
12310.000420 6.147968 -3.622299
12300.000191 6.354636 -3.663341
12289.999962 6.230772 -3.697190
12280.000687 6.088385 -3.610566
12270.000458 6.167057 -3.541855
12260.000229 6.217360 -3.587082
12250.000000 5.964460 -3.696570
12239.999771 5.753028 -3.740370
12230.000496 5.749451 -3.655767
12220.000267 6.138453 -3.492449
12210.000038 6.355946 -3.485277
12199.999809 6.127366 -3.580738
12190.000534 6.024908 -3.633088
12180.000305 6.086863 -3.713031
12170.000076 6.045381 -3.610744
12159.999847 6.102842 -3.553805
12150.000572 5.925598 -3.487765
12140.000343 5.904911 -3.588717
12130.000114 5.894004 -3.503111
12119.999886 6.051544 -3.522428
12110.000610 6.006394 -3.495950
12100.000381 5.965788 -3.552643
12090.000153 6.059214 -3.477592
12079.999924 5.954323 -3.439357
12070.000648 5.769500 -3.490188
12060.000420 6.048491 -3.547016
12050.000191 5.999850 -3.476456
12039.999962 5.784161 -3.626913
12030.000687 6.028178 -3.507095
12020.000458 6.071250 -3.682688
12010.000229 6.135346 -3.534109
12000.000000 6.097135 -3.489271
11989.999771 6.167612 -3.516040
11980.000496 6.091702 -3.550924
11970.000267 5.905727 -3.601715
11960.000038 6.055435 -3.565012
11949.999809 6.206440 -3.486882
11940.000534 6.101483 -3.523642
11930.000305 6.015730 -3.527433
11920.000076 6.165740 -3.341649
11909.999847 6.225979 -3.398423
11900.000572 6.176275 -3.449442
11890.000343 6.360228 -3.415507
11880.000114 6.359443 -3.506102
11869.999886 6.056687 -3.436956
11860.000610 6.259215 -3.464909
11850.000381 6.282535 -3.522971
11840.000153 6.068867 -3.462726
11829.999924 6.112641 -3.496352
11820.000648 6.100662 -3.252339
11810.000420 6.192041 -3.324944
11800.000191 6.264490 -3.408679
11789.999962 6.323496 -3.391156
11780.000687 6.218577 -3.456157
11770.000458 6.213327 -3.425071
11760.000229 5.987582 -3.518088
11750.000000 6.369168 -3.377896
11739.999771 6.188846 -3.560332
11730.000496 6.085677 -3.476858
11720.000267 6.177171 -3.508918
11710.000038 6.118828 -3.519008
11699.999809 6.444104 -3.512375
11690.000534 6.204112 -3.447087
11680.000305 6.212833 -3.490115
11670.000076 6.195038 -3.502780
11659.999847 6.109484 -3.679846
11650.000572 6.439242 -3.733663
11640.000343 6.408011 -3.718784
11630.000114 6.387876 -3.735780
11619.999886 6.541060 -3.714188
11610.000610 6.752168 -3.667111
11600.000381 6.301704 -3.678697
11590.000153 6.525324 -3.615794
11579.999924 6.585542 -3.779170
11570.000648 6.458091 -3.816661
11560.000420 6.425258 -3.857325
11550.000191 6.797795 -3.828815
11539.999962 6.879033 -3.771979
11530.000687 6.976933 -3.687408
11520.000458 7.113750 -3.846417
11510.000229 7.025567 -3.943563
11500.000000 7.209577 -4.052544
11489.999771 7.103139 -4.010408
11480.000496 7.129532 -4.075735
11470.000267 7.258510 -4.004380
11460.000038 7.286175 -4.094386
11449.999809 7.260807 -4.073386
11440.000534 7.431748 -4.010241
11430.000305 7.390401 -4.128620
11420.000076 7.207866 -3.897776
11409.999847 7.380915 -4.027851
11400.000572 7.367632 -4.191541
11390.000343 7.480516 -4.163142
11380.000114 7.303805 -4.212310
11369.999886 7.421642 -4.321887
11360.000610 7.495698 -4.172398
11350.000381 7.635019 -4.273836
11340.000153 7.513901 -4.344239
11329.999924 7.466459 -4.386784
11320.000648 7.632722 -4.313524
11310.000420 7.488066 -4.210312
11300.000191 7.598749 -4.401649
11289.999962 7.543858 -4.417213
11280.000687 7.359542 -4.480043
11270.000458 7.464269 -4.141839
11260.000229 7.492535 -4.403172
11250.000000 7.442294 -4.334193
11239.999771 7.322236 -4.160247
11230.000496 7.388231 -4.339343
11220.000267 7.470189 -4.464092
11210.000038 7.199894 -4.468619
11199.999809 7.340308 -4.408254
11190.000534 7.324700 -4.316371
11180.000305 7.336253 -4.556239
11170.000076 7.126930 -4.393155
11159.999847 7.369617 -4.496175
11150.000572 7.399728 -4.446925
11140.000343 7.297130 -4.448601
11130.000114 7.496414 -4.444086
11119.999886 7.417675 -4.491887
11110.000610 7.332125 -4.416404
11100.000381 7.337432 -4.492933
11090.000153 7.460880 -4.511194
11079.999924 7.367633 -4.485755
11070.000648 7.558137 -4.308126
11060.000420 7.504824 -4.418115
11050.000191 7.162957 -4.491226
11039.999962 7.256385 -4.410591
11030.000687 7.308988 -4.399682
11020.000458 7.203233 -4.381467
11010.000229 7.281917 -4.469229
11000.000000 7.286712 -4.457191
10989.999771 7.203859 -4.537214
10980.000496 7.123506 -4.435739
10970.000267 7.202627 -4.456072
10960.000038 7.248410 -4.436500
10949.999809 7.182157 -4.484616
10940.000534 7.457738 -4.457034
10930.000305 7.205076 -4.482815
10920.000076 7.255787 -4.512232
10909.999847 7.282713 -4.357823
10900.000572 7.220981 -4.342069
10890.000343 7.352939 -4.294661
10880.000114 6.984043 -4.447150
10869.999886 7.240338 -4.361297
10860.000610 7.136779 -4.449743
10850.000381 7.309586 -4.302727
10840.000153 7.226580 -4.591130
10829.999924 7.084546 -4.303718
10820.000648 6.891245 -4.367662
10810.000420 7.218621 -4.392129
10800.000191 7.148510 -4.378669
