# age N_data S_data
19719.999313 7.393074 -5.350512
19709.999084 7.155822 -5.427612
19700.000763 7.310334 -5.253712
19690.000534 7.379624 -5.236440
19680.000305 7.359887 -5.348802
19670.000076 7.210691 -5.290738
19659.999847 7.221224 -5.153882
19649.999619 7.465788 -5.300205
19639.999390 7.244861 -5.322550
19630.001068 7.355183 -5.229646
19620.000839 7.328650 -5.338653
19610.000610 7.361164 -5.393184
19600.000381 7.298253 -5.360592
19590.000153 7.472922 -5.295816
19579.999924 7.273096 -5.228742
19569.999695 7.317447 -5.246403
19559.999466 7.357305 -5.363498
19549.999237 7.190792 -5.372165
19540.000916 7.230683 -5.243944
19530.000687 7.081145 -5.334460
19520.000458 7.088220 -5.212979
19510.000229 7.202493 -5.150584
19500.000000 7.233484 -5.389094
19489.999771 7.213790 -5.168840
19479.999542 7.265992 -5.073044
19469.999313 7.411875 -5.415639
19459.999084 7.341829 -5.328790
19450.000763 7.374597 -5.257255
19440.000534 7.323803 -5.338717
19430.000305 7.245001 -5.232257
19420.000076 7.289453 -5.385396
19409.999847 7.155368 -5.511062
19399.999619 7.375736 -5.119028
19389.999390 7.208475 -5.281714
19380.001068 7.321609 -5.240031
19370.000839 7.262464 -5.412988
19360.000610 7.248324 -5.367617
19350.000381 7.367465 -5.351032
19340.000153 7.294286 -5.426025
19329.999924 7.215682 -5.365352
19319.999695 7.029017 -5.275390
19309.999466 7.183064 -5.418722
19299.999237 7.346456 -5.241650
19290.000916 7.331373 -5.221828
19280.000687 7.522130 -5.309340
19270.000458 7.389768 -5.196378
19260.000229 7.252764 -5.138910
19250.000000 7.180010 -5.363972
19239.999771 7.331012 -5.159687
19229.999542 7.384666 -5.259779
19219.999313 7.468544 -5.203541
19209.999084 7.317406 -5.322361
19200.000763 7.246096 -5.299146
19190.000534 7.310731 -5.372541
19180.000305 7.143437 -5.449312
19170.000076 7.246712 -5.169067
19159.999847 7.378111 -5.182962
19149.999619 7.151341 -5.467117
19139.999390 7.115511 -5.249369
19130.001068 7.308064 -5.236879
19120.000839 7.129584 -5.399299
19110.000610 7.201655 -5.253716
19100.000381 7.037220 -5.348917
19090.000153 7.127690 -5.303648
19079.999924 7.319161 -5.385099
19069.999695 7.504997 -5.509417
19059.999466 7.396743 -5.410528
19049.999237 7.419142 -5.477639
19040.000916 7.211247 -5.317498
19030.000687 7.463440 -5.143129
19020.000458 7.329461 -5.364987
19010.000229 7.403739 -5.372175
19000.000000 7.359520 -5.258546
18989.999771 7.401710 -5.247460
18979.999542 7.448507 -5.405558
18969.999313 7.178727 -5.372381
18959.999084 7.134104 -5.309660
18950.000763 7.314682 -5.198571
18940.000534 7.286541 -5.410199
18930.000305 7.251680 -5.243790
18920.000076 7.118649 -5.386544
18909.999847 7.348844 -5.215776
18899.999619 7.361769 -5.332006
18889.999390 7.288994 -5.338177
18880.001068 7.260238 -5.414863
18870.000839 7.306561 -5.452688
18860.000610 7.265491 -5.286665
18850.000381 7.174390 -5.204987
18840.000153 7.349052 -5.293916
18829.999924 7.269738 -5.251267
18819.999695 7.396877 -5.314808
18809.999466 7.320694 -5.260742
18799.999237 7.151778 -5.317676
18790.000916 7.205713 -5.335544
18780.000687 7.202563 -5.159660
18770.000458 7.418853 -5.199865
18760.000229 7.128489 -5.225132
18750.000000 7.277403 -5.500961
18739.999771 7.187000 -5.333870
18729.999542 7.211844 -5.340548
18719.999313 7.227223 -5.375404
18709.999084 7.315573 -5.393771
18700.000763 7.313676 -5.311622
18690.000534 7.344148 -5.356096
18680.000305 7.523522 -5.292594
18670.000076 7.212749 -5.433584
18659.999847 7.363268 -5.394027
18649.999619 7.308156 -5.215767
18639.999390 7.459047 -5.452629
18630.001068 7.424930 -5.413301
18620.000839 7.194504 -5.384157
18610.000610 7.101039 -5.389449
18600.000381 7.368122 -5.321714
18590.000153 7.383217 -5.257267
18579.999924 7.079335 -5.401163
18569.999695 7.214548 -5.273904
18559.999466 7.180953 -5.358218
18549.999237 7.221383 -5.317149
18540.000916 7.249302 -5.127209
18530.000687 7.171285 -5.360758
18520.000458 7.270553 -5.352214
18510.000229 7.108212 -5.356449
18500.000000 7.299841 -5.221887
18489.999771 7.239961 -5.258317
18479.999542 7.241770 -5.313389
18469.999313 7.308353 -5.404865
18459.999084 7.069840 -5.377012
18450.000763 7.254724 -5.311401
18440.000534 7.342970 -5.240372
18430.000305 7.387060 -5.244313
18420.000076 7.551103 -5.411474
18409.999847 7.297598 -5.548918
18399.999619 7.170184 -5.265440
18389.999390 7.262464 -5.133936
18380.001068 7.319078 -5.196367
18370.000839 7.435871 -5.263590
18360.000610 7.284290 -5.282633
18350.000381 7.330682 -5.129978
18340.000153 7.318050 -5.232341
18329.999924 7.203147 -5.214709
18319.999695 7.415007 -5.442455
18309.999466 7.435848 -5.307514
18299.999237 7.379789 -5.269957
18290.000916 7.473794 -5.288397
18280.000687 7.353988 -5.250751
18270.000458 7.302877 -5.282289
18260.000229 7.113203 -5.451243
18250.000000 7.232942 -5.461457
18239.999771 7.039153 -5.329651
18229.999542 7.421648 -5.190726
18219.999313 7.379430 -5.252562
18209.999084 7.283499 -5.277722
18200.000763 7.219150 -5.329552
18190.000534 7.189031 -5.196874
18180.000305 7.107005 -5.330242
18170.000076 7.312915 -5.259266
18159.999847 7.300406 -5.434512
18149.999619 7.201703 -5.369310
18139.999390 7.077746 -5.286197
18130.001068 7.316847 -5.176338
18120.000839 7.315670 -5.435780
18110.000610 7.224632 -5.388188
18100.000381 7.085374 -5.269791
18090.000153 7.210655 -5.271274
18079.999924 7.294362 -5.283281
18069.999695 7.204474 -5.201682
18059.999466 7.000995 -5.344251
18049.999237 7.109065 -5.171543
18040.000916 7.216718 -5.226237
18030.000687 7.222520 -5.261043
18020.000458 7.260767 -5.200908
18010.000229 7.228055 -5.131571
18000.000000 7.189556 -5.230706
17989.999771 7.237789 -5.464602
17979.999542 7.102573 -5.260335
17970.001221 7.018018 -5.228252
17959.999084 7.034095 -5.244360
17950.000763 7.158112 -5.343911
17940.000534 7.228753 -5.274178
17930.000305 7.132394 -5.267907
17920.000076 7.027028 -5.258963
17909.999847 6.958182 -5.420700
17899.999619 7.166843 -5.373237
17889.999390 7.270543 -5.344148
17880.001068 7.073863 -5.339311
17869.998932 7.045079 -5.315229
17860.000610 6.942699 -5.470519
17850.000381 7.171536 -5.398588
17840.000153 7.119567 -5.397086
17829.999924 6.980945 -5.318750
17819.999695 7.155100 -5.384437
17809.999466 7.125431 -5.304913
17799.999237 7.245727 -5.221194
17790.000916 6.902965 -5.353261
17780.000687 7.070967 -5.306618
17770.000458 7.230108 -5.460167
17760.000229 7.285887 -5.447501
17750.000000 7.424247 -5.320555
17739.999771 7.126420 -5.462911
17729.999542 7.186208 -5.303690
17720.001221 6.978755 -5.275546
17709.999084 7.288912 -5.423670
17700.000763 7.239539 -5.288338
17690.000534 7.235650 -5.305298
17680.000305 7.150031 -5.389700
17670.000076 7.123861 -5.140734
17659.999847 7.152324 -5.350257
17649.999619 7.228968 -5.517022
17639.999390 7.224241 -5.416969
17630.001068 7.015823 -5.324004
17619.998932 7.152920 -5.510540
17610.000610 7.223065 -5.464403
17600.000381 6.936811 -5.420642
17590.000153 7.089088 -5.313348
17579.999924 7.186943 -5.360820
17569.999695 7.177308 -5.451771
17559.999466 7.376786 -5.477432
17549.999237 7.122813 -5.376687
17540.000916 6.876224 -5.319708
17530.000687 7.183342 -5.355143
17520.000458 7.046916 -5.387209
17510.000229 7.242586 -5.261465
17500.000000 7.260221 -5.337785
17489.999771 7.340955 -5.277027
17479.999542 7.397673 -5.256167
17470.001221 7.377722 -5.264487
17459.999084 7.190908 -5.372103
17450.000763 7.332574 -5.501275
17440.000534 7.351178 -5.370213
17430.000305 7.198183 -5.282259
17420.000076 6.976785 -5.437473
17409.999847 7.143503 -5.346093
17399.999619 7.069996 -5.450819
17389.999390 7.442523 -5.388463
17380.001068 7.152576 -5.454543
17369.998932 7.304888 -5.305620
17360.000610 7.335903 -5.402406
17350.000381 7.313092 -5.353665
17340.000153 7.367500 -5.459848
17329.999924 7.321948 -5.257069
17319.999695 7.349411 -5.364523
17309.999466 7.139538 -5.265311
17299.999237 7.277828 -5.212647
17290.000916 7.207164 -5.363077
17280.000687 7.261978 -5.341030
17270.000458 7.216765 -5.412257
17260.000229 7.124595 -5.304123
17250.000000 7.285140 -5.222152
17239.999771 7.171752 -5.327652
17229.999542 7.186613 -5.404582
17220.001221 7.467820 -5.343911
17209.999084 7.204091 -5.437919
17200.000763 7.244888 -5.326888
17190.000534 7.163490 -5.247614
17180.000305 7.175475 -5.395517
17170.000076 7.310186 -5.450915
17159.999847 7.475770 -5.404595
17149.999619 7.233771 -5.405378
17139.999390 7.268824 -5.320449
17130.001068 7.284256 -5.276214
17119.998932 7.194745 -5.385115
17110.000610 7.308797 -5.388498
17100.000381 7.218556 -5.245370
17090.000153 7.268535 -5.530868
17079.999924 7.184847 -5.380222
17069.999695 7.310291 -5.304487
17059.999466 7.425066 -5.314373
17049.999237 7.404342 -5.454664
17040.000916 7.271674 -5.183651
17030.000687 7.300030 -5.300574
17020.000458 7.271463 -5.314186
17010.000229 7.380637 -5.435808
17000.000000 7.313080 -5.253822
16989.999771 7.229948 -5.224446
16979.999542 7.114785 -5.473766
16970.001221 7.077817 -5.332219
16959.999084 7.352738 -5.478001
16950.000763 7.392433 -5.417070
16940.000534 7.239123 -5.189881
16930.000305 7.478140 -5.348230
16920.000076 7.410021 -5.131330
16909.999847 7.336565 -5.305770
16899.999619 7.162056 -5.282724
16889.999390 7.272735 -5.324098
16880.001068 7.304633 -5.225208
16869.998932 7.225817 -5.283139
16860.000610 7.261336 -5.343664
16850.000381 7.261683 -5.203892
16840.000153 7.310598 -5.272190
16829.999924 7.398559 -5.361501
16819.999695 7.338516 -5.376703
16809.999466 7.174019 -5.284386
16799.999237 7.366951 -5.203538
16790.000916 7.410276 -5.427459
16780.000687 7.249702 -5.212308
16770.000458 7.403012 -5.322589
16760.000229 7.406370 -5.319436
16750.000000 7.157729 -5.087315
16739.999771 7.213569 -5.043148
16729.999542 7.404226 -5.276665
16720.001221 7.416119 -5.311792
16709.999084 7.228596 -5.300461
16700.000763 7.405974 -5.224019
16690.000534 7.383426 -5.307331
16680.000305 7.309949 -5.342231
16670.000076 7.338536 -5.168496
16659.999847 7.327912 -5.267643
16649.999619 7.207282 -5.043587
16639.999390 7.325588 -5.154623
16630.001068 7.093140 -5.169127
16619.998932 7.390424 -5.171703
16610.000610 7.482184 -5.287606
16600.000381 7.396142 -5.264127
16590.000153 7.530759 -5.081237
16579.999924 7.525926 -5.127624
16569.999695 7.474434 -5.127275
16559.999466 7.468821 -5.174687
16549.999237 7.096015 -5.172552
16540.000916 7.356878 -5.034920
16530.000687 7.336983 -4.990674
16520.000458 7.380371 -5.119483
16510.000229 7.291819 -5.209688
16500.000000 7.224079 -5.134059
16489.999771 7.467632 -5.113696
16479.999542 7.336850 -5.090413
16470.001221 7.266509 -5.202017
16459.999084 7.441360 -5.032670
16450.000763 7.480109 -5.071957
16440.000534 7.535909 -5.172424
16430.000305 7.449219 -5.085133
16420.000076 7.669553 -5.256739
16409.999847 7.479540 -5.054534
16399.999619 7.538603 -5.095873
16389.999390 7.481334 -5.105968
16380.001068 7.507636 -5.103553
16370.000839 7.356222 -5.155188
16360.000610 7.374916 -5.038437
16350.000381 7.526261 -5.138053
16340.000153 7.530793 -5.084386
16329.999924 7.546864 -5.148680
16319.999695 7.670298 -5.129513
16309.999466 7.527840 -5.079757
16299.999237 7.472171 -5.189555
16290.000916 7.714208 -5.078890
16280.000687 7.594717 -4.965196
16270.000458 7.554838 -5.053024
16260.000229 7.571427 -5.148804
16250.000000 7.601814 -5.083265
16239.999771 7.523270 -4.884319
16229.999542 7.756413 -4.968821
16220.001221 7.635044 -5.057435
16209.999084 7.830710 -5.079229
16200.000763 7.754730 -4.760697
16190.000534 7.637807 -4.978403
16180.000305 7.726788 -4.863982
16170.000076 7.664438 -4.950739
16159.999847 7.696416 -4.987992
16149.999619 7.782355 -5.141484
16139.999390 7.807807 -4.988970
16130.001068 7.566650 -4.992425
16120.000839 7.588839 -5.022808
16110.000610 7.759471 -4.829678
16100.000381 7.868150 -4.857681
16090.000153 7.796511 -4.989164
16079.999924 7.957408 -5.093007
16069.999695 7.989144 -4.953058
16059.999466 8.009890 -4.891468
16049.999237 8.032248 -4.716420
16040.000916 8.030522 -4.857809
16030.000687 7.982553 -4.849351
16020.000458 7.757386 -4.858350
16010.000229 7.580066 -4.836950
16000.000000 7.805434 -5.018981
15989.999771 8.027361 -4.925801
15979.999542 7.992464 -4.865011
15970.000267 7.776508 -4.781628
15960.000038 7.912714 -4.849525
15950.000763 7.798349 -4.835002
15940.000534 7.856306 -4.773601
15930.000305 7.847979 -4.839413
15920.000076 7.664657 -4.770131
15909.999847 7.905618 -4.746838
15899.999619 7.818921 -4.795423
15890.000343 8.085977 -4.733235
15880.000114 7.822378 -4.855969
15870.000839 7.878274 -4.703715
15860.000610 7.857663 -4.815060
15850.000381 7.881696 -4.785806
15840.000153 8.027317 -4.608908
15829.999924 7.817248 -4.692653
15819.999695 7.966494 -4.640812
15809.999466 7.914792 -4.750071
15800.000191 8.032929 -4.615052
15789.999962 7.889234 -4.706695
15780.000687 7.908178 -4.661573
15770.000458 8.249938 -4.566338
15760.000229 7.951926 -4.558165
15750.000000 8.068767 -4.557298
15739.999771 8.087776 -4.615972
15729.999542 8.103409 -4.738107
15720.000267 7.878948 -4.620095
15710.000038 7.965424 -4.620016
15700.000763 8.101645 -4.532543
15690.000534 7.924502 -4.802005
15680.000305 7.955561 -4.541336
15670.000076 7.993785 -4.707826
15659.999847 8.351447 -4.632273
15649.999619 8.073327 -4.676050
15640.000343 8.067645 -4.805514
15630.000114 8.263510 -4.628813
15620.000839 8.145597 -4.473623
15610.000610 8.144196 -4.548205
15600.000381 8.207424 -4.561467
15590.000153 8.213431 -4.563036
15579.999924 8.277315 -4.485119
15569.999695 8.052738 -4.433162
15559.999466 8.338947 -4.512363
15550.000191 8.073339 -4.630878
15539.999962 8.092681 -4.607832
15530.000687 8.232652 -4.539062
15520.000458 8.328006 -4.630762
15510.000229 8.283303 -4.423730
15500.000000 8.194973 -4.414503
15489.999771 8.161659 -4.475625
15479.999542 8.116147 -4.387212
15470.000267 8.191452 -4.443411
15460.000038 8.271827 -4.390346
15450.000763 8.222868 -4.393415
15440.000534 8.369477 -4.485297
15430.000305 8.193981 -4.523217
15420.000076 8.333956 -4.451302
15409.999847 8.398875 -4.362039
15399.999619 8.253238 -4.401990
15390.000343 8.402473 -4.405781
15380.000114 8.262960 -4.335820
15370.000839 8.470414 -4.478932
15360.000610 8.396358 -4.301858
15350.000381 8.381228 -4.323883
15340.000153 8.220768 -4.401768
15329.999924 8.335160 -4.334519
15319.999695 8.325881 -4.248895
15309.999466 8.329643 -4.257913
15300.000191 8.457895 -4.381025
15289.999962 8.416704 -4.326881
15280.000687 8.575008 -4.239369
15270.000458 8.484424 -4.280485
15260.000229 8.272870 -4.296075
15250.000000 8.377432 -4.285955
15239.999771 8.547581 -4.253532
15229.999542 8.379321 -4.299714
15220.000267 8.393558 -4.151128
15210.000038 8.290435 -4.232961
15200.000763 8.499618 -4.392620
15190.000534 8.530962 -4.298930
15180.000305 8.417077 -4.270494
15170.000076 8.551796 -4.165245
15159.999847 8.558784 -4.222063
15149.999619 8.522210 -4.370863
15140.000343 8.766258 -4.063845
15130.000114 8.574340 -4.161607
15120.000839 8.544184 -4.313689
15110.000610 8.608217 -4.317752
15100.000381 8.552851 -4.157122
15090.000153 8.590378 -4.154817
15079.999924 8.572625 -4.044018
15069.999695 8.380961 -4.243076
15059.999466 8.387578 -4.204122
15050.000191 8.485605 -4.213842
15039.999962 8.459391 -4.100965
15030.000687 8.588915 -4.064786
15020.000458 8.412152 -4.131082
15010.000229 8.589037 -4.244788
15000.000000 8.531195 -4.327583
14989.999771 8.658880 -4.280183
14979.999542 8.683080 -4.115890
14970.000267 8.534831 -4.072275
14960.000038 8.517598 -4.134261
14950.000763 8.601840 -4.275306
14940.000534 8.610718 -4.167807
14930.000305 8.631516 -4.291832
14920.000076 8.544432 -4.100648
14909.999847 8.728379 -4.113293
14899.999619 8.649074 -4.282196
14890.000343 8.558283 -4.274547
14880.000114 8.611073 -4.259206
14870.000839 8.671509 -4.138706
14860.000610 8.817636 -4.339100
14850.000381 8.744268 -4.265525
14840.000153 8.648411 -4.129290
14829.999924 8.667473 -4.239239
14819.999695 8.689435 -4.123521
14809.999466 8.630147 -4.088265
14800.000191 8.576182 -4.083907
14789.999962 8.689193 -4.162122
14780.000687 8.687999 -4.047557
14770.000458 8.642863 -4.234206
14760.000229 8.654860 -4.110336
14750.000000 8.769962 -4.109468
14739.999771 8.689628 -4.048590
14729.999542 8.695413 -3.901915
14720.000267 8.955895 -4.076041
14710.000038 8.778794 -4.020649
14700.000763 9.006669 -4.016060
14690.000534 8.804721 -3.978526
14680.000305 8.801946 -3.974315
14670.000076 8.748738 -4.078188
14659.999847 8.572475 -3.979546
14649.999619 8.731211 -4.023825
14640.000343 8.769757 -3.954775
14630.000114 8.887906 -3.894192
14620.000839 8.806818 -3.847772
14610.000610 8.779404 -3.972439
14600.000381 8.956616 -3.916655
14590.000153 8.798840 -4.012157
14579.999924 8.953070 -4.033036
14569.999695 8.818697 -3.897063
14559.999466 8.654276 -4.089951
14550.000191 8.856360 -3.955190
14539.999962 8.960048 -3.945710
14530.000687 8.865309 -3.785496
14520.000458 9.024000 -3.928404
14510.000229 8.848227 -3.890768
14500.000000 8.896625 -3.998200
14489.999771 9.005435 -3.849437
14479.999542 8.976591 -3.917661
14470.000267 9.052287 -3.688565
14460.000038 8.995760 -3.997561
14450.000763 8.885673 -3.880170
14440.000534 9.093084 -3.809469
14430.000305 8.991633 -3.818406
14420.000076 9.100632 -3.764621
14409.999847 9.040359 -3.718690
14399.999619 9.171579 -3.804271
14390.000343 9.103707 -3.769710
14380.000114 9.192725 -3.820120
14370.000839 9.217292 -3.695119
14360.000610 8.993998 -3.769189
14350.000381 9.304850 -3.806898
14340.000153 9.082740 -3.718110
14329.999924 9.251459 -3.670721
14319.999695 9.316952 -3.855530
14309.999466 9.150204 -3.658911
14300.000191 9.236463 -3.726030
14289.999962 9.333589 -3.550590
14280.000687 9.264059 -3.775835
14270.000458 9.313376 -3.655093
14260.000229 9.205263 -3.751251
14250.000000 9.234137 -3.696529
14239.999771 9.241591 -3.824037
14229.999542 9.238779 -3.815963
14220.000267 9.147637 -3.642392
14210.000038 9.359518 -3.695419
14200.000763 9.292796 -3.758093
14190.000534 9.345009 -3.855550
14180.000305 9.270397 -3.776780
14170.000076 9.181321 -3.711796
14159.999847 9.288889 -3.731945
14149.999619 9.155990 -3.761937
14140.000343 9.321984 -3.717394
14130.000114 9.287751 -3.627874
14120.000839 9.128167 -3.666186
14110.000610 9.194106 -3.725807
14100.000381 9.133158 -3.639673
14090.000153 9.313841 -3.657530
14079.999924 9.331472 -3.719843
14069.999695 9.345381 -3.693977
14059.999466 9.443198 -3.559628
14050.000191 9.166939 -3.566226
14039.999962 9.162320 -3.629038
14030.000687 9.303245 -3.742060
14020.000458 9.425676 -3.545713
14010.000229 9.396883 -3.668796
14000.000000 9.164746 -3.643616
13989.999771 9.234115 -3.652329
13980.000496 9.409062 -3.657566
13970.000267 9.430474 -3.762448
13960.000038 9.416482 -3.763611
13949.999809 9.486900 -3.515485
13940.000534 9.343939 -3.577458
13930.000305 9.292653 -3.585416
13920.000076 9.418058 -3.571212
13909.999847 9.432444 -3.560362
13900.000572 9.454038 -3.717995
13890.000343 9.341724 -3.530708
13880.000114 9.269878 -3.550016
13869.999886 9.410088 -3.436245
13860.000610 9.398276 -3.434460
13850.000381 9.454127 -3.568994
13840.000153 9.488898 -3.462775
13829.999924 9.562119 -3.378854
13820.000648 9.504366 -3.481181
13810.000420 9.572968 -3.414428
13800.000191 9.507460 -3.494091
13789.999962 9.494444 -3.333095
